county_fips_code,year,unit_desc,Value
18133,2007,$,632000.0
18167,2017,$,187000.0
18167,2012,$,531000.0
18167,2007,$,712000.0
18171,2017,$,1075000.0
18171,2007,$,500000.0
18005,2017,$,2109000.0
18011,2017,$,849000.0
18031,2017,$,1031000.0
18031,2012,$,1453000.0
18031,2007,$,1262000.0
18053,2017,$,884000.0
18053,2007,$,1026000.0
18059,2017,$,1126000.0
18059,2012,$,1339000.0
18059,2007,$,1407000.0
18067,2012,$,954000.0
18067,2007,$,657000.0
18097,2017,$,54000.0
18097,2007,$,10000.0
18139,2017,$,2047000.0
18139,2012,$,1787000.0
18139,2007,$,1046000.0
18009,2017,$,683000.0
18009,2007,$,484000.0
18041,2017,$,319000.0
